date,temp,humidity,precipitation
2017/05/01,25.487499999999994,60.791666666666664,0.0
2017/05/02,25.870833333333337,66.45833333333333,0.0
2017/05/03,25.40833333333333,75.83333333333333,0.0
2017/05/04,27.358333333333334,69.25,0.0
2017/05/05,27.241666666666664,74.70833333333333,4.0
2017/05/06,24.20833333333334,78.58333333333333,0.0
2017/05/07,23.775000000000002,72.79166666666667,0.0
2017/05/08,26.724999999999994,69.16666666666667,0.0
2017/05/09,25.679166666666664,78.58333333333333,3.0
2017/05/10,28.17916666666667,67.95833333333333,0.0
2017/05/11,28.645833333333332,65.91666666666667,0.0
2017/05/12,27.0125,73.79166666666667,6.0
2017/05/13,24.983333333333334,84.54166666666667,10.0
2017/05/14,26.241666666666664,73.25,0.0
2017/05/15,26.004166666666666,76.33333333333333,44.0
2017/05/16,21.158333333333335,88.29166666666667,39.0
2017/05/17,23.191666666666666,76.5,8.0
2017/05/18,25.825,65.41666666666667,0.0
2017/05/19,24.683333333333337,71.0,4.0
2017/05/20,25.245833333333334,70.45833333333333,1.0
2017/05/21,24.970833333333342,77.0,0.0
2017/05/22,26.44583333333334,73.20833333333333,0.0
2017/05/23,27.929166666666664,69.95833333333333,0.0
2017/05/24,27.016666666666666,74.33333333333333,11.0
2017/05/25,22.808333333333334,81.04166666666667,2.0
2017/05/26,23.74166666666667,68.625,0.0
2017/05/27,22.649999999999995,74.0,15.0
2017/05/28,23.741666666666664,76.58333333333333,0.0
2017/05/29,26.258333333333336,74.375,0.0
2017/05/30,27.004166666666666,75.66666666666667,2.0
2017/05/31,28.5625,72.70833333333333,0.0
